created_at,id,full_text,entities,is_quote_status,retweet_count,favorite_count,possibly_sensitive,keyword,location,hashtags_count,city,province,country,sentiment
Tue Dec 22 14:46:19 +0000 2020,1.34139464289031e+18,South Korea orders COVID-19 vaccines for 88 percent of population | Coronavirus pandemic News | Al Jazeera   님이 씀,[],FALSE,1.0,1.0,FALSE,astrazeneca,대한민국에,0.0,,,South Korea,neu
Tue Dec 22 14:44:49 +0000 2020,1.34139426554137e+18, for anyone interested,[],FALSE,0.0,0.0,FALSE,astrazeneca,uk,0.0,,,United Kingdom,neu
Tue Dec 22 14:42:07 +0000 2020,1.34139358665134e+18,Look at this amazing European initiative. 15 PhD student positions available to work on the endocytic network. One with me at AstraZeneca. Apply now!,[],FALSE,16.0,30.0,FALSE,astrazeneca,"Cambridge, England",0.0,Cambridge,,United Kingdom,pos
Tue Dec 22 14:39:22 +0000 2020,1.34139289416757e+18,"""AstraZeneca is providing the vaccine at no profit during the pandemic and the price per dose varies depending on the supply chain. We are unable to comment on specific agreements, The company has previously said it expected its vaccine to cost between $3 and $5 a dose,""",[],FALSE,0.0,0.0,,astrazeneca,blue marble,0.0,,,,neu
Tue Dec 22 14:38:19 +0000 2020,1.34139262926792e+18," Bc of this? 

",[],FALSE,0.0,1.0,FALSE,astrazeneca,Randomize allocation concealed,0.0,,,,neu
Tue Dec 22 14:37:41 +0000 2020,1.3413924703499e+18,Scientist finds one of the 3 brain cells Piers Morgan is thought to have had on a toliet seat in KFC in Birmingham  via,[],FALSE,0.0,0.0,FALSE,astrazeneca,The World,0.0,,,,neg
Tue Dec 22 14:37:37 +0000 2020,1.34139245249896e+18," entered an agreement with Russian institution to combine Oxford vaccine with the Russian Sputnik vaccine.
Does this mean that countries should trust Sputnik and vaccinte their population?",[],FALSE,0.0,0.0,,astrazeneca,,0.0,,,,neu
Tue Dec 22 14:35:00 +0000 2020,1.34139179358219e+18,"This philosophy of under-promise and over-deliver is something Thomas Kudsk Larsen, head of investor relations at UK pharma giant AstraZeneca – which is licensing one of the most promising vaccines – says is ‘in our DNA as an IR team’ read the full article  ",[],FALSE,0.0,0.0,FALSE,astrazeneca,Global,0.0,,,,pos
Tue Dec 22 14:33:30 +0000 2020,1.34139141941672e+18,"Russia, AstraZeneca to test combination of COVID-19 shots - The Associated Press  via",[],FALSE,0.0,0.0,FALSE,astrazeneca,"Rome, Lazio",0.0,Rome,,Italy,neu
Tue Dec 22 14:31:01 +0000 2020,1.3413907913071e+18," Discounting what this clown is saying, does that assume Johnson &amp; Johnson and AstraZeneca are part of the mix, or does that timeline not include them since it's unclear if they work or not?",[],FALSE,0.0,5.0,,astrazeneca,"New York, NY",0.0,New York City,NY,United States,neg
Tue Dec 22 14:28:54 +0000 2020,1.34139026175524e+18,  Do the Pfizer/Moderna and Oxford AstraZeneca vaccines prevent transmission or prevent (severe) symptoms?,[],FALSE,0.0,0.0,,astrazeneca,,0.0,,,,neu
Tue Dec 22 14:27:54 +0000 2020,1.34139000689675e+18,"Our exclusive on how Britain secretly lobbied then candidate Jair Bolsonaro on behalf of pharmaceutical giant AstraZeneca, Oil, Mining and arms companies - before he was elected. ",[],FALSE,8.0,13.0,FALSE,astrazeneca,,0.0,,,,neu
Tue Dec 22 14:23:12 +0000 2020,1.34138882727814e+18,                                                  And if people already have nerve poblems what then It seems the second dose is the one to watch for ,[],FALSE,2.0,3.0,FALSE,astrazeneca,,0.0,,,,neg
Tue Dec 22 14:09:19 +0000 2020,1.34138533149758e+18,"AstraZeneca-Amgen drug tezepelumab failed to meet the main goal of reducing patients’ dependence on steroids, while keeping the respiratory condition in check in a late-stage trial.
",[],FALSE,0.0,0.0,FALSE,astrazeneca,,0.0,,,,neu
Tue Dec 22 14:08:43 +0000 2020,1.34138518200841e+18,"If this story is to be believed, India has produced 40 million doses of the Astrazeneca-Oxford vaccine and will retail in the country for “philanthropic price” of $3 a dose.",[],FALSE,0.0,0.0,FALSE,astrazeneca,"Shanghai, China",0.0,Shanghai,,China,neu
Tue Dec 22 14:08:06 +0000 2020,1.3413850264334e+18,Blog ,[],FALSE,0.0,0.0,FALSE,astrazeneca,Natal - RN,0.0,,,,neu
Tue Dec 22 14:06:04 +0000 2020,1.34138451281572e+18,"  Agreed. They certainly bet on the wrong horse, particularly with Sanofi, and to some extent even with AstraZeneca who underperformed. We can just hope they can negotiate more doses of Pfizer and Moderna, and that the rest of their orders don't follow the same fate.",[],FALSE,0.0,0.0,,astrazeneca,"Lovech,Bulgaria",0.0,Lovech,,Bulgari,neg
Tue Dec 22 14:05:22 +0000 2020,1.34138433927218e+18,"Really  so that Biot can charge huge sums?
Why the massive disparity in pricing for Covid vaccines?
Oxford/AstraZeneca: €1.78
Johnson &amp; Johnson: $8.50
Sanofi/GSK: €7.56
BioNTech/Pfizer: €12
CureVac: €10
Moderna: $18
via",[],FALSE,0.0,0.0,,astrazeneca,,0.0,,,,neg
Tue Dec 22 14:05:02 +0000 2020,1.34138425540288e+18,"We are proud to partner with i2JP as a member of  Healthcare Innovation Hub in Japan. The hub is building a global network of startups to solve for critical #healthcare issues, accelerate #innovation, and improve #patient outcomes","['healthcare', 'innovation', 'patient']",FALSE,0.0,1.0,FALSE,astrazeneca,"Toronto, Ontario",3.0,Toronto,ON,Canada,pos
Tue Dec 22 14:05:00 +0000 2020,1.34138424479949e+18,"Studies have also shown that patients on Fasenra could reduce their oral steroid intake significantly, thereby reducing the potential steroid-related side-effects

",[],FALSE,1.0,5.0,FALSE,astrazeneca,India,0.0,,,India,neu
Tue Dec 22 14:03:09 +0000 2020,1.34138377923597e+18,"Back to my little experiment.

This is a good question. Why don’t we jab 2 different vaccine to increase efficacy? Unfortunately, no data on cross inoculation yet but Sputnik &amp; AZ planning to start a trial.",[],TRUE,1.0,3.0,FALSE,astrazeneca,,0.0,,,,neu
Tue Dec 22 13:55:30 +0000 2020,1.34138185515369e+18, Earth = AstraZeneca?,[],FALSE,0.0,3.0,,astrazeneca,Global,0.0,,,,neu
Tue Dec 22 13:55:02 +0000 2020,1.34138173894624e+18,"The #vaccine trials seem designed to succeed in order to prove the #Pfizer #Moderna #AstraZeneca and #JohnsonandJohnson #vaccines work, even if the measured effects are minimal and only prevent symptoms, not block the virus  
","['vaccine', 'Pfizer', 'Moderna', 'AstraZeneca', 'JohnsonandJohnson', 'vaccines']",FALSE,0.0,0.0,FALSE,astrazeneca,World,6.0,,,,neg
Tue Dec 22 13:53:58 +0000 2020,1.34138146971394e+18,"Thrilled to share that my  AI in Action Podcast with JP Valentine is one of the top 10 episodes of 2020. They cover a wide array of topics at the interface of AI and business verticals. 



Thank you 👍🙏",[],FALSE,1.0,6.0,FALSE,astrazeneca,"New York, NY",0.0,New York,NY,United States,pos
Tue Dec 22 13:52:15 +0000 2020,1.34138103743203e+18,"AstraZeneca delivers life-changing health access initiatives across African Continent in 2020  the boundaries of science to deliver life-changing medicines
The World Health Organisation (WHO) identifies Non-Communicable...",[],FALSE,2.0,1.0,FALSE,astrazeneca,"ECAME Chambers, West Wing 27, Entrance 2 (Second Floor), Tafawa Belewa Square.
Lagos, Nigeria",0.0,Lagos,,Nigeria,pos
Tue Dec 22 13:50:03 +0000 2020,1.34138048526046e+18,"Pork-derived gelatin has been widely used as a stabilizer for vaccines. Though Pfizer, Moderna and AstraZeneca have said that pork products are not part of their COVID-19 vaccines.",[],FALSE,0.0,1.0,FALSE,astrazeneca,"Punjab, Pakistan",0.0,Punjab,,Pakistan,neu
Tue Dec 22 13:47:53 +0000 2020,1.34137993753889e+18,    any update on the AstraZeneca vaccine and what is causing the delay?,[],FALSE,0.0,0.0,,astrazeneca,Hull,0.0,,,,neu
Tue Dec 22 13:47:22 +0000 2020,1.34137980963779e+18,"V odd that they say Astrazeneca/Oxford reported disappointing test results. An absolute minimum 62% virus-stopping vaccine, and effective at stopping everyone from serious illness, is not disappointing.",[],FALSE,0.0,8.0,,astrazeneca,Lancashire,0.0,Lancashire,,United Kingdom,neu
Tue Dec 22 13:47:16 +0000 2020,1.34137978429157e+18,"They've ordered 300M doses with the option to buy 100M more. The rest will be covered by Moderna, AstraZeneca + a few others once their phase 3 trials are completed. When they'll be available depends on production speed as the EU's order is not the only one Pfizer has to fulfil.",[],FALSE,0.0,0.0,,astrazeneca,"Lovech,Bulgaria",0.0,Lovech,,Bulgaria,neu
Tue Dec 22 13:46:16 +0000 2020,1.3413795311276e+18," The AstraZeneca &amp; Moderna vaccines are just days away from getting UK approval- these are much easier to store, transport &amp; distribute, so will be a game changer in the numbers of people being vaccinated-",[],FALSE,0.0,1.0,,astrazeneca,"South West, England",0.0,,,United Kingdom,pos
Tue Dec 22 13:45:03 +0000 2020,1.34137922495178e+18,"Malaysia has signed a deal to procure 6.4 million doses of AstraZeneca's coronavirus vaccine, and is in final talks with Chinese and Russian manufacturers to secure more, Prime Minister Muhyiddin Yassin said on Tuesday.",[],FALSE,0.0,0.0,FALSE,astrazeneca,,0.0,,,,neu
Tue Dec 22 13:43:46 +0000 2020,1.34137890181412e+18, Vaccine politics now. To promote Astrazeneca which would fight the new mutated strain also.,[],FALSE,0.0,0.0,,astrazeneca,Between life & a better life ,0.0,,,,neu
Tue Dec 22 13:41:34 +0000 2020,1.34137834905931e+18,"AstraZeneca, FibroGen's roxadustat hits snag at FDA, but analysts figure an approval's still on its way  ",[],FALSE,0.0,0.0,FALSE,astrazeneca,,0.0,,,,neu
Tue Dec 22 13:39:11 +0000 2020,1.34137774664839e+18,"President #Putin held a meeting, via videoconference, on the signing of a Memorandum of Intent in the area of preventing #COVID_19 between the Gamaleya National Centre of Epidemiology and Microbiology, AstraZeneca, the  and R-Pharm","['Putin', 'COVID_19']",FALSE,4.0,13.0,FALSE,astrazeneca,"Pretoria, South Africa",2.0,Pretoria,,South Africa,neu
Tue Dec 22 13:37:11 +0000 2020,1.34137724705214e+18,Burke also shares that the United Kingdom government made a huge investment on the AstraZeneca vaccine.,[],FALSE,0.0,8.0,,astrazeneca,Philippines,0.0,,,Philippines,neu
Tue Dec 22 13:32:23 +0000 2020,1.3413760354143e+18,Wait a fucking second why can't Pfizer and/or Moderna send their vaccine formulas to other manufacturers such as Johnson &amp; Johnson or AstraZeneca to increase the supply? Why do they need to make their own?,[],FALSE,0.0,1.0,,astrazeneca,the happy valley,0.0,,,,neg
Tue Dec 22 13:22:52 +0000 2020,1.3413736418676e+18,AstraZeneca’s Tagrisso Receives FDA Approval for Nonsmall-Cell Lung Cancer  ,[],FALSE,0.0,0.0,FALSE,astrazeneca,"Charlotte, NC",0.0,Charlotte,NC,,neu
Tue Dec 22 13:22:14 +0000 2020,1.34137348257632e+18,"Major error as UK will reach heard immunity much faster.
I do hope we slow Oxford/AstraZeneca vaccine to the EU. 
They are enemies of England and Sky shrill for them ",[],TRUE,0.0,0.0,FALSE,astrazeneca,"London, England",0.0,London,,United Kingdom,neg
Tue Dec 22 13:21:44 +0000 2020,1.34137335682271e+18,"High-Tech Pills Market Size And Forecast (2020-2026)| With Post Impact Of Covid-19 By Top Leading Players- Xconomy, Novartis, AstraZeneca. Digital Health, CapsoVision, Inc., Given Imaging, Inc., Olympus Corporation, Chongqing Jinshan Science &amp; Technology…",[],FALSE,0.0,0.0,FALSE,astrazeneca,"Nagpur, India",0.0,Nagpur,,India,neu
Tue Dec 22 13:18:44 +0000 2020,1.34137260201153e+18,    it's it a good time to invest in Pfizer and  AstraZeneca ???,[],FALSE,0.0,0.0,,astrazeneca,Long island NY,0.0,Long island,NY,United States,neu
Tue Dec 22 13:15:03 +0000 2020,1.34137167665164e+18,"AstraZeneca and Amgen said on Tuesday their experimental asthma drug tezepelumab failed to meet the main goal of reducing patients' dependence on steroids, while keeping the respiratory condition in check in a late-stage trial.​ ",[],FALSE,6.0,6.0,FALSE,astrazeneca,,0.0,,,,neu
Tue Dec 22 13:12:59 +0000 2020,1.34137115484233e+18,". said it has received marketing authorisation from the Drugs Controller General of India (DCGI) for use of #Fasenra for the management of patients with severe #asthma.

#AstraZeneca 
","['Fasenra', 'asthma', 'AstraZeneca']",FALSE,0.0,1.0,FALSE,astrazeneca,,3.0,,,,neu
Tue Dec 22 13:12:13 +0000 2020,1.34137096295706e+18,"

It always amazes me how people can confidently say that the vaccine is dangerous and shit. Like, the only thing dangerous is how retarded your brain is, should be labelled hazardous. Good thing stupidity ain't contagious.",[],FALSE,0.0,2.0,FALSE,astrazeneca,,0.0,,,,neg
Tue Dec 22 13:11:33 +0000 2020,1.34137079526897e+18,Has there been any announcement by  or  with regards to  #AlphaFold2? Is this being negotiated? Are big pharma companies going to partner with  to accelerate drug discovery?,['AlphaFold2'],FALSE,0.0,2.0,,astrazeneca,"Cambridge, UK",1.0,Cambridge,,United Kingdom,neu
Tue Dec 22 13:11:33 +0000 2020,1.34137079395609e+18,"In an article on Yahoo Finance, Jay Yao writes: ""I’d buy GlaxoSmithKline and AstraZeneca given this huge AI breakthrough""  ... referring to the results of #CASP14 by  my question is:",['CASP14'],FALSE,0.0,0.0,FALSE,astrazeneca,"Cambridge, UK",1.0,Cambridge,,United Kingdom,neu
Tue Dec 22 13:07:09 +0000 2020,1.34136968806481e+18,"Coronavirus news live updates: No impact of new strain on the potential of emerging vaccines, says NITI Aayog   ",[],FALSE,0.0,0.0,FALSE,astrazeneca,Aurangabad,0.0,Aurangabad,,India,neu
Tue Dec 22 13:03:54 +0000 2020,1.34136886750394e+18,"LABN Feed: A 'surprising' Phase III miss knocks back AstraZeneca, Amgen's asthma blockbuster ambitions: Two months have brought two very different results for Amgen, AstraZeneca and ... #losangeles #biotech ","['losangeles', 'biotech']",FALSE,0.0,0.0,FALSE,astrazeneca,"Los Angeles, California",2.0,Los Angeles,CA,United States,neu
Tue Dec 22 13:02:42 +0000 2020,1.34136856534626e+18,"18/06/20 - Entered Oxford-AstraZeneca trial.
15/12/20 - Unblinded: placebo!
22/12/20 - Received 1st dose of Pfizer vaccine.

Thank you to all of the scientists that have worked tirelessly to get us to this point. Been a rough year, but there is light at the end of the tunnel.",[],FALSE,0.0,32.0,FALSE,astrazeneca,"Islington, London",0.0,London,,United Kingdom,pos
Tue Dec 22 13:02:33 +0000 2020,1.34136852799163e+18,"A 'surprising' Phase III knocks back AstraZeneca, Amgen's blockbuster asthma ambitions  #strategy #competitiveintelligence #marketing #pharma #healthcare #biotech #pharmaceutical #productmarketing ","['strategy', 'competitiveintelligence', 'marketing', 'pharma', 'healthcare', 'biotech', 'pharmaceutical', 'productmarketing']",FALSE,1.0,1.0,FALSE,astrazeneca,Global,8.0,,,,neu
Tue Dec 22 13:02:11 +0000 2020,1.34136843531864e+18,"    As soon as AstraZeneca vaccine is approved, it wont have the storage problems Pfizer is up against, so GP surgeries can then start vaccinating.",[],FALSE,0.0,0.0,,astrazeneca,"London, England",0.0,London,,United Kingdom,pos
Tue Dec 22 13:00:56 +0000 2020,1.34136812051936e+18,"Folks,Natives,now that kenya gov'n bn given by Bill from Gates of hell funded drug killers,GAVI,24million doses&amp;bought addational 16million from Oxford-AstraZeneca vaccine stock,i put it 2 u that all politicians starting with President&amp;PM,Raila b given first!",[],FALSE,0.0,0.0,FALSE,astrazeneca,,0.0,,,,neg
Tue Dec 22 13:00:44 +0000 2020,1.34136807414715e+18,"   Not really, they were the forerunner but where is the approval??  ",[],FALSE,0.0,0.0,FALSE,astrazeneca,,0.0,,,,neu
Tue Dec 22 13:00:28 +0000 2020,1.34136800488661e+18,Malaysia signed a deal to purchase the coronavirus disease 2019 (COVID-19) vaccine from British-Swedish multinational pharmaceutical company  #COVID19Malaysia #CoronavirusVaccine #AstraZeneca,"['COVID19Malaysia', 'CoronavirusVaccine', 'AstraZeneca']",FALSE,0.0,0.0,FALSE,astrazeneca,"Quezon City, Philippines",3.0,Quezon City,,Philippines,neu
Tue Dec 22 13:00:22 +0000 2020,1.34136798008148e+18,AstraZeneca is British ,[],TRUE,0.0,20.0,FALSE,astrazeneca,Dilmun,0.0,Dilmun,,,neu
Tue Dec 22 12:58:58 +0000 2020,1.34136762707195e+18,I wonder if it's controversial to have astrazeneca talk at our conference. I think it will be brill to have them give an outlook on their vaccine achievement.,[],FALSE,0.0,0.0,,astrazeneca,저는 말레이시아이에요.,0.0,,,Malaysia,pos
Tue Dec 22 12:58:24 +0000 2020,1.34136748548917e+18,"We don't have enough vaccine. We don't have enough doses to give all 500,000 people vaccinated so far a second dose.

If the AstraZeneca jab isn't approved, we haven't got enough ordered, full stop.

#wato #youandyours","['wato', 'youandyours']",FALSE,6.0,10.0,,astrazeneca,Stockport UK,2.0,,,United Kingdom,neg
Tue Dec 22 12:57:38 +0000 2020,1.34136729019397e+18,"""The vaccines ... —Pfizer/BioNTech, Moderna, Oxford/AstraZeneca— achieve protection by training the recipient’s immune system to recognise many different sites on the viral spike protein. Experts do not expect ... mutations to interfere with that."" ",[],TRUE,0.0,1.0,FALSE,astrazeneca,Endor,0.0,Endor,,,neu
Tue Dec 22 12:57:18 +0000 2020,1.34136720861055e+18,"The Sinopharm vaccine was tested on 31,000 volunteers in the UAE and found to be 86% effective.  No further data being released. Information released on the vaccines developed by Moderna, Pfzier/BioNTech and AstraZeneca has been far more detailed.",[],FALSE,0.0,1.0,FALSE,astrazeneca,Beirut,0.0,Beirut,,Lebanon,neu
